"settlement_id","lon","lat","type","settlement_score","capacity","sacred_tier","continent","source","coastal","on_river","population","coast_dist_km","is_port","degree","component","in_giant","from_junction","population_initial","hinterland_local","hinterland_regional","centrality_betweenness","accessibility","name_community","name","inkarnate"
"1004",12.555,38.115,NA,NA,NA,NA,"Salmon",NA,NA,NA,110.752440119036,NA,NA,NA,1,NA,TRUE,0,570453.08247757,770776.147247314,0,75.0450739228038,41,"Haugan",NA
"1005",-88.595,37.895,NA,NA,NA,NA,"Canada",NA,NA,NA,90.0287084859345,NA,NA,NA,1,NA,TRUE,0,645555.264289856,727865.230697632,2.54810070943371e-05,20.5076825972652,6,"Baughe",NA
"1007",-114.585,37.775,NA,NA,NA,NA,"Canada",NA,NA,NA,102.688981135968,NA,NA,NA,1,NA,TRUE,0,389042.758560181,439948.601921082,0.00431970703208832,19.4303274779987,1,"Wenvaed",NA
"1008",-83.155,37.755,NA,NA,NA,NA,"Canada",NA,NA,NA,88.9991592795178,NA,NA,NA,1,NA,TRUE,0,324474.109146118,278911.889656067,0.00233123019354357,41.1705464042488,6,"Ghageghon",NA
"1009",45.905,37.715,NA,NA,NA,NA,"Salmon",NA,NA,NA,157.052492882198,NA,NA,NA,1,NA,TRUE,0,652611.029060364,2351031.31915283,0,38.3011960822714,39,"Wesma",NA
"1010",-56.865,37.655,NA,NA,NA,NA,"Canada",NA,NA,NA,130.002893380837,NA,NA,NA,1,NA,TRUE,0,503061.156471252,1542054.16259766,0,34.1454931762398,4,"Epkaetsor",NA
"1014",32.635,37.155,NA,NA,NA,NA,"Tusque",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,0,0,0.000899267208704312,92.1160837360924,40,"Xaibship",NA
"1015",32.625,37.145,NA,NA,NA,NA,"Tusque",NA,NA,NA,86.6637520899123,NA,NA,NA,1,NA,TRUE,0,228476.006141663,382616.079360962,0,90.2989979857069,40,"Laithmai",NA
"1016",32.635,37.145,NA,NA,NA,NA,"Tusque",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,0,0,0.00055208848704397,90.974537466543,40,"Vaeshfub",NA
"1017",60.805,37.075,NA,NA,NA,NA,"Salmon",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,322447.85464859,59640.544921875,0,87.0596334699311,39,"Wamrip",NA
"1018",55.045,36.975,NA,NA,NA,NA,"Salmon",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,179155.65902853,43515.7724018097,8.31671759329057e-06,46.1137760982818,39,"Weidan",NA
"1019",11.835,36.865,NA,NA,NA,NA,"Tusque",NA,NA,NA,2500.53377851493,NA,NA,NA,5,NA,TRUE,0,214589.81606102,754364.927539825,0,0,58,"Kuzkei",NA
"1020",11.835,36.775,NA,NA,NA,NA,"Tusque",NA,NA,NA,3289.99951322581,NA,NA,NA,5,NA,TRUE,0,592165.966346741,1516383.40213013,0,0,58,"Zeikkuz",NA
"1021",-112.725,36.765,NA,NA,NA,NA,"Canada",NA,NA,NA,84.9145862394139,NA,NA,NA,1,NA,TRUE,0,509940.778278351,741947.130397797,1.06170862893071e-06,13.7216526634582,1,"Vaedpai",NA
"1022",66.305,36.645,NA,NA,NA,NA,"Salmon",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,54914.4389152527,0,0,222.330266314733,39,"Gheirwei",NA
"1023",34.705,36.265,NA,NA,NA,NA,"Salmon",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,354930.764915466,48336.2379112244,0,53.3952659212612,40,"Nkaixe",NA
"1024",-81.635,36.015,NA,NA,NA,NA,"Canada",NA,NA,NA,68.1142774527655,NA,NA,NA,1,NA,TRUE,0,338532.387390137,250997.41683197,0.000238392477620913,34.9676493230387,6,"Kaigheon",NA
"1025",37.745,35.755,NA,NA,NA,NA,"Salmon",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,63038.5754699707,0,5.30854314465355e-07,212.133908584871,40,"Shipxaev",NA
"1026",48.625,35.685,NA,NA,NA,NA,"Salmon",NA,NA,NA,112.41003992805,NA,NA,NA,1,NA,TRUE,0,268941.984607697,744333.051635265,0.00030913416245699,55.3946579806055,39,"Danwaydra",NA
"1027",49.815,35.425,NA,NA,NA,NA,"Salmon",NA,NA,NA,102.856037791837,NA,NA,NA,1,NA,TRUE,0,280825.877366543,823377.643024445,0,38.2868657377365,39,"Ripdpe",NA
"1029",36.585,35.065,NA,NA,NA,NA,"Salmon",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,121748.857919216,0,0,90.9454271470836,40,"Nkaiflu",NA
"1030",-31.495,34.695,NA,NA,NA,NA,"Banff",NA,NA,NA,184.350022909643,NA,NA,NA,1,NA,TRUE,0,1115640.0477562,4083549.64438581,0,23.8717689606254,36,"Heihi",NA
"1031",-4.94500000000002,34.635,NA,NA,NA,NA,"Tusque",NA,NA,NA,150.722227762571,NA,NA,NA,1,NA,TRUE,0,1035795.70198822,2072629.16661453,0,41.1276181106499,41,"Veingzei",NA
"1032",-82.995,34.455,NA,NA,NA,NA,"Canada",NA,NA,NA,73.4275691304281,NA,NA,NA,1,NA,TRUE,0,140481.790550232,233680.593162537,0,103.583884501217,6,"Geinhei",NA
"1033",8.61499999999997,33.985,NA,NA,NA,NA,"Tusque",NA,NA,NA,116.660009363314,NA,NA,NA,1,NA,TRUE,0,519067.080810547,853042.329360962,0,81.2388990304228,41,"Zeivo",NA
"1034",66.625,33.965,NA,NA,NA,NA,"Salmon",NA,NA,NA,54.7361435202362,NA,NA,NA,1,NA,TRUE,0,81095.7961235046,94596.7377738953,0,123.905101634283,39,"Peweydra",NA
"1035",60.205,33.855,NA,NA,NA,NA,"Salmon",NA,NA,NA,129.87762855824,NA,NA,NA,1,NA,TRUE,0,461170.857467651,1504604.55800247,0,36.2799826578903,39,"Ripwe",NA
"1036",-78.175,33.665,NA,NA,NA,NA,"Canada",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,482773.755905151,8579.06517028809,0,17.059101666296,6,"Geghrau",NA
"1037",-55.385,33.635,NA,NA,NA,NA,"Canada",NA,NA,NA,80.7049823748201,NA,NA,NA,1,NA,TRUE,0,508533.408683777,172992.858200073,0.00545392872948625,32.8716589734807,4,"Baupau",NA
"1038",-26.645,33.345,NA,NA,NA,NA,"Banff",NA,NA,NA,120.268349347885,NA,NA,NA,1,NA,TRUE,0,424984.558494568,1116739.98478699,0,48.4889125153939,36,"Nledeth",NA
"1039",2.18499999999997,33.295,NA,NA,NA,NA,"Tusque",NA,NA,NA,98.8591419578964,NA,NA,NA,1,NA,TRUE,0,1056677.40008545,613327.050544739,1.44089028212025e-05,62.1530478155782,41,"Sheitsvau",NA
"1040",31.155,32.935,NA,NA,NA,NA,"Tusque",NA,NA,NA,89.3603114168301,NA,NA,NA,1,NA,TRUE,0,390547.118591309,500129.872787476,0,55.4275710277958,53,"Gaune",NA
"1041",31.155,32.925,NA,NA,NA,NA,"Tusque",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,42891.2460174561,4271.19227600098,0.000722492721987349,55.5105642086889,53,"Fengrau",NA
"1042",31.165,32.925,NA,NA,NA,NA,"Tusque",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,350598.51222229,5385.57172775269,0.00216429304007525,55.6618073473851,53,"Lvaila",NA
"1044",30.915,32.815,NA,NA,NA,NA,"Tusque",NA,NA,NA,199.249502127174,NA,NA,NA,1,NA,TRUE,0,858014.645599365,3741354.12087631,0,51.7870263913671,53,"Laal",NA
"1045",-108.575,32.775,NA,NA,NA,NA,"Canada",NA,NA,NA,249.919032161322,NA,NA,NA,6,NA,TRUE,0,53178.9379577637,98006.0461997986,0,0,59,"Ziri",NA
"1046",-57.045,32.765,NA,NA,NA,NA,"Canada",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,100289.076820374,0,0.0060230045545931,112.375269611239,4,"Tsaektsae",NA
"1047",0.154999999999973,32.735,NA,NA,NA,NA,"Tusque",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,323338.160552979,7062.80210113525,0.000431407606222176,69.8155206420297,41,"Voni",NA
"1048",1.13499999999998,32.465,NA,NA,NA,NA,"Tusque",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,845926.763839722,4706.82006072998,0.000282591446733724,56.005017878395,41,"Nizeichai",NA
"1049",-103.285,31.685,NA,NA,NA,NA,"Canada",NA,NA,NA,67.5522121274986,NA,NA,NA,1,NA,TRUE,0,84125.0504837036,117550.711357117,0.00144392373534577,77.4158280472214,1,"Wenvi",NA
"1050",-104.575,29.885,NA,NA,NA,NA,"Canada",NA,NA,NA,110.042466899686,NA,NA,NA,1,NA,TRUE,0,489739.234283447,654640.281906128,0.00216429304007525,19.9143703432961,1,"Viwael",NA
"1051",12.375,29.685,NA,NA,NA,NA,"Tusque",NA,NA,NA,67.9701605698173,NA,NA,NA,1,NA,TRUE,0,510706.481834412,223480.468734741,0,68.9614448571565,41,"Vogaumath",NA
"1052",15.145,29.235,NA,NA,NA,NA,"Tusque",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,550506.182937622,0,0,88.7601201363491,41,"Ganvau",NA
"1053",12.045,29.225,NA,NA,NA,NA,"Tusque",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,12602.1302947998,0,0.000296570610347979,263.007790148164,41,"Gannachai",NA
"1054",-27.615,29.195,NA,NA,NA,NA,"Banff",NA,NA,NA,110.05881797111,NA,NA,NA,1,NA,TRUE,0,436704.579883575,1015676.90896225,0,34.4267933162728,36,"Eidung",NA
"1055",22.905,29.155,NA,NA,NA,NA,"Tusque",NA,NA,NA,185.496142563535,NA,NA,NA,1,NA,TRUE,0,600816.945388794,2783672.13459015,0,73.4017069681694,41,"Gaumshaug",NA
"1056",17.665,28.905,NA,NA,NA,NA,"Tusque",NA,NA,NA,97.5849814233356,NA,NA,NA,1,NA,TRUE,0,570461.93724823,387784.90978241,0.000480119809268594,96.8573222726489,41,"Nigan",NA
"1057",32.755,28.775,NA,NA,NA,NA,"Tusque",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,94186.0326690674,27574.4814147949,0,158.665676638005,54,"Waekhgei",NA
"1058",44.365,28.615,NA,NA,NA,NA,"Tusque",NA,NA,NA,119.241905014205,NA,NA,NA,1,NA,TRUE,0,825293.622528076,1121989.26141357,0,45.1958581652173,39,"Pedpe",NA
"1059",34.485,27.305,NA,NA,NA,NA,"Tusque",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,272677.480117798,0,0,69.2072994871286,54,"Rekeus",NA
"1060",34.555,27.195,NA,NA,NA,NA,"Tusque",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,99010.2831192017,0,0.000722492721987349,80.0474048585902,54,"Waekhimai",NA
"1063",9.02499999999996,25.995,NA,NA,NA,NA,"Tusque",NA,NA,NA,128.62512765758,NA,NA,NA,1,NA,TRUE,0,473696.656539917,1258255.4563446,0,55.2214621359488,41,"Vauzeits",NA
"1064",7.12499999999999,25.465,NA,NA,NA,NA,"Tusque",NA,NA,NA,89.6023548703531,NA,NA,NA,1,NA,TRUE,0,581042.081596375,504127.698768616,0,55.2832492053938,41,"Ganhau",NA
"1065",14.065,24.665,NA,NA,NA,NA,"Tusque",NA,NA,NA,139.433864865425,NA,NA,NA,1,NA,TRUE,0,724216.771530151,1730007.94307709,0,39.9859959987776,41,"Gigvoath",NA
"1066",-41.975,23.925,NA,NA,NA,NA,"Banff",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,50899.9075126648,49188.7912025452,0,159.197176628826,35,"Waihghae",NA
"1068",28.955,23.235,NA,NA,NA,NA,"Tusque",NA,NA,NA,53.4941270282584,NA,NA,NA,1,NA,TRUE,0,86837.947845459,135612.623428345,0,46.3821049374419,47,"Peiveipis",NA
"1070",1.70499999999997,21.945,NA,NA,NA,NA,"Tusque",NA,NA,NA,126.146565937958,NA,NA,NA,1,NA,TRUE,0,702967.253410339,1254530.6028595,0,48.837877484162,46,"Vaewau",NA
"1071",17.595,21.885,NA,NA,NA,NA,"Tusque",NA,NA,NA,108.976738237118,NA,NA,NA,1,NA,TRUE,0,167691.07043457,449803.656097412,0.000386360825823257,153.284936786511,46,"Ovyausoi",NA
"1072",34.905,21.465,NA,NA,NA,NA,"Tusque",NA,NA,NA,112.773695709322,NA,NA,NA,1,NA,TRUE,0,225772.652664185,604522.104492188,0,160.622750250384,47,"Aeshang",NA
"1074",15.035,17.665,NA,NA,NA,NA,"Tusque",NA,NA,NA,81.3466375504051,NA,NA,NA,1,NA,TRUE,0,274693.579437256,219326.699150085,0,240.402153571197,46,"Techex",NA
"1075",12.725,17.355,NA,NA,NA,NA,"Centre",NA,NA,NA,107.854669442284,NA,NA,NA,1,NA,TRUE,0,313644.187606812,572105.024650574,0,137.680088761529,46,"Yausyauw",NA
"1076",-41.305,16.945,NA,NA,NA,NA,"Banff",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,280867.731704712,1151.22564697266,0.000722492721987349,71.1030845723673,35,"Romei",NA
"1080",-40.645,16.655,NA,NA,NA,NA,"Banff",NA,NA,NA,131.783399398302,NA,NA,NA,1,NA,TRUE,0,1084615.3227272,1791560.23895836,0,24.7978551827321,35,"Waefae",NA
"1081",36.035,16.655,NA,NA,NA,NA,"Tusque",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,738226.064788818,0,0,102.31102170758,47,"Vaeshang",NA
"1082",4.50499999999998,16.435,NA,NA,NA,NA,"Tusque",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,294175.933319092,33055.717956543,0,148.944602660975,46,"Woxichesh",NA
"1087",4.62499999999999,14.245,NA,NA,NA,NA,"Tusque",NA,NA,NA,189.642541868328,NA,NA,NA,1,NA,TRUE,0,777881.410415649,3340797.14271545,0,51.1267005519491,46,"Veiwo",NA
"1089",26.115,13.875,NA,NA,NA,NA,"Tusque",NA,NA,NA,1215.86422248698,NA,NA,NA,7,NA,TRUE,0,1195264.31625366,476808.561203003,0,0,60,"Kaeza",NA
"1090",18.345,13.335,NA,NA,NA,NA,"Tusque",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,571858.621139526,0,0.000454827129062009,140.993414116091,49,"Veingpuph",NA
"1091",-40.435,13.045,NA,NA,NA,NA,"Banff",NA,NA,NA,83.2079689210517,NA,NA,NA,1,NA,TRUE,0,91219.9140510559,245896.4324646,0,210.601826181856,35,"Baesvoano",NA
"1092",13.645,13.015,NA,NA,NA,NA,"Tusque",NA,NA,NA,135.309228799665,NA,NA,NA,1,NA,TRUE,0,311728.003677368,938474.943374634,0,170.091480704457,46,"Yauswau",NA
"1094",7.60499999999998,12.805,NA,NA,NA,NA,"Tusque",NA,NA,NA,125.27015453894,NA,NA,NA,1,NA,TRUE,0,438896.095291138,660162.089126587,0.000454942147496807,132.6964214852,46,"Izyauw",NA
"1095",18.715,12.275,NA,NA,NA,NA,"Tusque",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,975584.750427246,46918.0785980225,0,103.933801417406,49,"Eigruash",NA
"1096",20.545,12.145,NA,NA,NA,NA,"Tusque",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,322866.231506348,0,0,206.6878658531,49,"Ghaingru",NA
"1097",23.305,11.945,NA,NA,NA,NA,"Tusque",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,491300.154800415,17225.2344055176,0,173.929989054419,49,"Yeinru",NA
"1098",47.615,11.555,NA,NA,NA,NA,"Stockholm",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,175965.462203979,0,0,120.789537948321,31,"Wsaehtsa",NA
"1099",-40.965,10.645,NA,NA,NA,NA,"Banff",NA,NA,NA,101.258317014316,NA,NA,NA,1,NA,TRUE,0,220883.328048706,537557.698951721,0,106.185233764958,35,"Sowai",NA
"1100",46.825,10.555,NA,NA,NA,NA,"Stockholm",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,388753.597915649,34573.2721557617,0,188.60806345578,31,"Wsaetsae",NA
"1101",29.305,10.515,NA,NA,NA,NA,"Tusque",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,884059.736587524,50893.0960998535,0,130.588985819572,51,"Mevmil",NA
"1107",13.685,9.30499999999999,NA,NA,NA,NA,"Tusque",NA,NA,NA,75.8946572794448,NA,NA,NA,1,NA,TRUE,0,844935.803344727,275196.649368286,0,85.8416921350819,46,"Eixovi",NA
"1108",13.315,9.27499999999999,NA,NA,NA,NA,"Tusque",NA,NA,NA,54.2398297072657,NA,NA,NA,1,NA,TRUE,0,235752.086837769,66615.405456543,0.000513336122087999,120.615975279195,46,"Eixko",NA
"1109",23.275,9.11499999999999,NA,NA,NA,NA,"Tusque",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,174137.678939819,5856.39901733398,0,442.630226814507,50,"Khaichaun",NA
"1110",14.795,9.03499999999998,NA,NA,NA,NA,"Tusque",NA,NA,NA,80.9810724799023,NA,NA,NA,1,NA,TRUE,0,119514.461959839,196992.745407104,5.30854314465355e-07,303.344700211445,46,"Izte",NA
"1111",-55.765,9.01499999999999,NA,NA,NA,NA,"Banff",NA,NA,NA,67.0928999297981,NA,NA,NA,1,NA,TRUE,0,732029.077911377,281588.234634399,0,35.3621931631114,35,"Vowae",NA
"1112",20.795,8.42499999999998,NA,NA,NA,NA,"Tusque",NA,NA,NA,90.7708760185744,NA,NA,NA,1,NA,TRUE,0,1146494.82354736,421899.782058716,0,95.7436311156329,50,"Nauwkhai",NA
"1113",40.675,8.40499999999999,NA,NA,NA,NA,"Stockholm",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,1126127.18457031,0,0,88.1239576745652,34,"Meiya",NA
"1114",23.265,8.05499999999999,NA,NA,NA,NA,"Tusque",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,535072.723510742,0,0,170.768935268507,50,"Hnaupau",NA
"1115",20.915,7.80499999999999,NA,NA,NA,NA,"Tusque",NA,NA,NA,76.2022862364194,NA,NA,NA,1,NA,TRUE,0,700949.487915039,154889.719421387,0.000732654790292829,143.888071332877,50,"Auhnau",NA
"1117",42.785,7.16499999999999,NA,NA,NA,NA,"Stockholm",NA,NA,NA,165.291767221534,NA,NA,NA,1,NA,TRUE,0,1507203.36853027,2002959.39738464,0,83.9880334213958,31,"Deiwsae",NA
"1119",38.195,7.05499999999999,NA,NA,NA,NA,"Stockholm",NA,NA,NA,274.283651293654,NA,NA,NA,1,NA,TRUE,0,1051082.81806946,5215363.8139801,0,171.102252181701,34,"Seimwo",NA
"1120",20.525,6.80499999999999,NA,NA,NA,NA,"Tusque",NA,NA,NA,75.3912765686033,NA,NA,NA,1,NA,TRUE,0,433309.877441406,213246.596908569,0,155.009874002107,50,"Hnauwumi",NA
"1121",37.215,6.76499999999999,NA,NA,NA,NA,"Tusque",NA,NA,NA,103.148658449781,NA,NA,NA,1,NA,TRUE,0,721524.487060547,299110.100402832,0.00216436382065052,98.8006893804535,34,"Meimath",NA
"1122",37.705,6.75499999999998,NA,NA,NA,NA,"Tusque",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,248007.164367676,0,0.00144399451592103,81.3220589032567,34,"Wothlas",NA
"1123",37.735,6.72499999999999,NA,NA,NA,NA,"Stockholm",NA,NA,NA,292.457318802201,NA,NA,NA,1,NA,TRUE,0,810248.354507446,5727813.11038208,0.000722492721987349,80.3258012640074,34,"Maellae",NA
"1124",9.45499999999997,6.70499999999998,NA,NA,NA,NA,"Centre",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,331862.329406738,0,0,122.878326920418,46,"Chexvae",NA
"1125",37.905,6.70499999999998,NA,NA,NA,NA,"Stockholm",NA,NA,NA,197.588836644734,NA,NA,NA,1,NA,TRUE,0,638379.862304688,3184574.02156067,0,77.0403060898945,34,"Zeilokis",NA
"1126",9.40499999999999,6.54499999999999,NA,NA,NA,NA,"Centre",NA,NA,NA,104.085267554775,NA,NA,NA,1,NA,TRUE,0,122076.602279663,265895.164413452,0.000722492721987349,310.226036026036,46,"Izeix",NA
"1128",18.095,6.06499999999998,NA,NA,NA,NA,"Tusque",NA,NA,NA,103.046482337863,NA,NA,NA,1,NA,TRUE,0,403672.384246826,527706.46786499,0,125.283806571954,50,"Hnauhuuno",NA
"1129",34.505,6.01499999999999,NA,NA,NA,NA,"Tusque",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,1036084.50982666,0,0,97.8688545379851,51,"Zoleoren",NA
"1131",-51.705,5.64499999999998,NA,NA,NA,NA,"Banff",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,906372.75352478,69183.411239624,0,25.7596649138729,35,"Ghailaen",NA
"1132",13.875,5.52499999999999,NA,NA,NA,NA,"Tusque",NA,NA,NA,55.6210689671762,NA,NA,NA,1,NA,TRUE,0,615463.196029663,119182.726852417,0,81.5511603132825,46,"Kote",NA
"1133",19.885,5.44499999999999,NA,NA,NA,NA,"Tusque",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,685985.637573242,0,0,116.928365006621,50,"Chwaikhai",NA
"1134",-4.19500000000002,5.42499999999998,NA,NA,NA,NA,"Centre",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,597317.399551392,0,0,57.7794349558609,52,"Haenphai",NA
"1135",-4.34500000000003,5.16499999999999,NA,NA,NA,NA,"Centre",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,901719.934844971,0,0,49.6331086303669,52,"Waephau",NA
"1136",21.655,4.60499999999999,NA,NA,NA,NA,"Tusque",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,814841.510345459,40167.8077087402,0,110.431090507244,50,"Ainchauni",NA
"1137",-48.215,4.51499999999999,NA,NA,NA,NA,"Banff",NA,NA,NA,72.221768885383,NA,NA,NA,1,NA,TRUE,0,379294.779727936,286656.612838745,0,55.509343370795,35,"Rowai",NA
"1138",21.345,4.505,NA,NA,NA,NA,"Tusque",NA,NA,NA,53.8348947877913,NA,NA,NA,1,NA,TRUE,0,23397.5081176758,34387.5249786377,0.000722492721987349,335.364125650484,50,"Ainwingi",NA
"1139",20.285,4.19499999999999,NA,NA,NA,NA,"Tusque",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,192019.32572937,34909.4510498047,0,180.57688650461,50,"Ichaun",NA
"1140",-11.075,3.93499999999999,NA,NA,NA,NA,"Centre",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,270292.947235107,33184.4517822266,0,142.491953853897,52,"Aewwaeph",NA
"1141",38.225,3.81499999999998,NA,NA,NA,NA,"Stockholm",NA,NA,NA,94.4912823126448,NA,NA,NA,1,NA,TRUE,0,720727.543960571,400931.168334961,0,142.859139849651,32,"Leiphueth",NA
"1143",-0.105000000000018,3.38499999999999,NA,NA,NA,NA,"Centre",NA,NA,NA,130.36147926045,NA,NA,NA,1,NA,TRUE,0,1065283.59767151,1203822.16882324,0,68.0795304825198,52,"Xaengwain",NA
"1144",18.715,2.83499999999999,NA,NA,NA,NA,"Tusque",NA,NA,NA,81.9162991153683,NA,NA,NA,1,NA,TRUE,0,232987.182678223,249756.752227783,0,182.469177653807,50,"Nauwtau",NA
"1145",46.595,2.36499999999999,NA,NA,NA,NA,"Stockholm",NA,NA,NA,67.4554904375982,NA,NA,NA,1,NA,TRUE,0,64567.9469604492,118616.215423584,0,299.619788902162,32,"Phoyi",NA
"1146",-6.11500000000002,2.35499999999999,NA,NA,NA,NA,"Centre",NA,NA,NA,88.2076104375364,NA,NA,NA,1,NA,TRUE,0,224017.763381958,281331.733261108,0,222.053217609451,52,"Kaexwain",NA
"1147",37.415,2.28499999999998,NA,NA,NA,NA,"Stockholm",NA,NA,NA,83.8166521312309,NA,NA,NA,1,NA,TRUE,0,583417.102371216,297123.733276367,0,137.537611494459,32,"Zeiynit",NA
"1148",29.995,2.14499999999998,NA,NA,NA,NA,"Tusque",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,224612.34173584,0,0,300.497247076975,28,"Rafgaex",NA
"1149",-0.265000000000029,2.06499999999998,NA,NA,NA,NA,"Centre",NA,NA,NA,121.842342258331,NA,NA,NA,1,NA,TRUE,0,561040.60244751,931135.632385254,5.30854314465355e-07,86.0101229129592,52,"Hokaewaza",NA
"1150",-0.0850000000000222,1.84499999999998,NA,NA,NA,NA,"Centre",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,348218.037704468,11421.6255493164,0.000795985786610902,140.223916910432,52,"Auxphai",NA
"1152",40.065,0.99499999999999,NA,NA,NA,NA,"Stockholm",NA,NA,NA,69.0150438169239,NA,NA,NA,1,NA,TRUE,0,135773.76776123,117614.290359497,0,355.913073634745,32,"Phumoor",NA
"1153",44.575,0.814999999999984,NA,NA,NA,NA,"Stockholm",NA,NA,NA,149.353677900144,NA,NA,NA,1,NA,TRUE,0,1170259.69770813,1491584.52488708,0,95.002479371162,32,"Zeimoor",NA
"1155",38.515,0.24499999999999,NA,NA,NA,NA,"Stockholm",NA,NA,NA,151.190675165872,NA,NA,NA,1,NA,TRUE,0,1487161.78833008,1595050.46290588,0,85.9670320141211,32,"Xiphuamir",NA
"1156",19.645,-0.125000000000014,NA,NA,NA,NA,"Tusque",NA,NA,NA,70.0357886884447,NA,NA,NA,1,NA,TRUE,0,450572.586486816,192178.830337524,0,122.218629546297,33,"Aushazano",NA
"1158",52.045,-0.215000000000018,NA,NA,NA,NA,"Stockholm",NA,NA,NA,112.399821181512,NA,NA,NA,1,NA,TRUE,0,644284.058700562,504157.516052246,0.00117955828674203,73.2404594110886,29,"Pleiwaumi",NA
"1159",54.975,-0.355000000000004,NA,NA,NA,NA,"Stockholm",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,950332.917037964,0,0,75.7712689123278,29,"Peizpuw",NA
"1160",52.335,-0.365000000000009,NA,NA,NA,NA,"Stockholm",NA,NA,NA,77.4958073697649,NA,NA,NA,1,NA,TRUE,0,907672.668960571,289560.362731934,8.01590014842687e-05,74.4769143110168,29,"Peigonira",NA
"1161",51.905,-0.385000000000005,NA,NA,NA,NA,"Stockholm",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,885845.87097168,29113.6760559082,0.000472460339874166,70.2938151678088,29,"Weingeiw",NA
"1162",30.955,-0.565000000000012,NA,NA,NA,NA,"Tusque",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,624956.854797363,11261.2467651367,0,131.544379043471,28,"Rafsegi",NA
"1163",46.945,-0.585000000000008,NA,NA,NA,NA,"Stockholm",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,581482.937850952,0,0,104.893907524169,32,"Lomo",NA
"1164",52.865,-0.75500000000001,NA,NA,NA,NA,"Stockholm",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,281269.564651489,0,0.000122096492327032,130.850827109846,29,"Goneiw",NA
"1165",22.265,-0.765000000000015,NA,NA,NA,NA,"Tusque",NA,NA,NA,139.433919431262,NA,NA,NA,1,NA,TRUE,0,739481.13343811,1254432.52157593,0,95.6724037595021,33,"Kanlau",NA
"1166",25.045,-0.935000000000016,NA,NA,NA,NA,"Tusque",NA,NA,NA,104.730084015842,NA,NA,NA,1,NA,TRUE,0,1089990.38392639,717203.658447266,0,62.4035245563239,33,"Kokikan",NA
"1167",-59.915,-1.23500000000001,NA,NA,NA,NA,"Banff",NA,NA,NA,53.3777198587627,NA,NA,NA,1,NA,TRUE,0,581954.353214264,140504.720905304,0,42.0199836246387,37,"Roxriila",NA
